14.3739 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
436.7070 	DATA 	Keypress: space
439.2730 	DATA 	Keypress: space
444.6293 	DATA 	Keypress: space
453.8550 	EXP 	movie2_video: autoDraw = False
453.8550 	EXP 	movie2_video: autoDraw = False
453.8550 	EXP 	txt_imi: autoDraw = True
454.1603 	DATA 	Keypress: space
456.8415 	EXP 	txt_imi: autoDraw = False
456.8415 	EXP 	txt_imi: autoDraw = False
456.8415 	EXP 	movie3_seg: autoDraw = True
479.3062 	DATA 	Keypress: space
479.6924 	DATA 	Keypress: space
497.4853 	DATA 	Keypress: space
525.5887 	DATA 	Keypress: space
539.2739 	DATA 	Keypress: space
553.0064 	DATA 	Keypress: space
558.0678 	DATA 	Keypress: space
558.5231 	DATA 	Keypress: space
568.5406 	DATA 	Keypress: space
576.8183 	DATA 	Keypress: space
596.7901 	DATA 	Keypress: space
602.9226 	DATA 	Keypress: space
611.5728 	DATA 	Keypress: space
617.8727 	DATA 	Keypress: space
641.8601 	EXP 	window1: mouseVisible = True
