11.4685 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
219.6424 	EXP 	txt_imi: autoDraw = True
222.6425 	EXP 	txt_imi: autoDraw = False
222.6425 	EXP 	txt_imi: autoDraw = False
222.6425 	EXP 	movie2_video: autoDraw = True
244.3796 	DATA 	Keypress: space
284.5263 	DATA 	Keypress: space
309.3931 	DATA 	Keypress: space
332.1762 	DATA 	Keypress: space
353.0263 	DATA 	Keypress: space
385.0773 	DATA 	Keypress: space
402.3263 	DATA 	Keypress: space
425.7458 	DATA 	Keypress: space
443.6420 	EXP 	movie2_video: autoDraw = False
443.6420 	EXP 	movie2_video: autoDraw = False
443.6420 	EXP 	txt_imi: autoDraw = True
446.6421 	EXP 	txt_imi: autoDraw = False
446.6421 	EXP 	txt_imi: autoDraw = False
446.6421 	EXP 	movie3_seg: autoDraw = True
474.4928 	DATA 	Keypress: space
474.5934 	DATA 	Keypress: space
509.3768 	DATA 	Keypress: space
524.0936 	DATA 	Keypress: space
604.6091 	DATA 	Keypress: space
623.7454 	DATA 	Keypress: space
624.1756 	DATA 	Keypress: space
641.0456 	EXP 	window1: mouseVisible = True
