15.9237 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
241.1190 	EXP 	movie1_video: autoDraw = False
241.1190 	EXP 	txt_imi: autoDraw = True
244.1191 	EXP 	txt_imi: autoDraw = False
244.1191 	EXP 	txt_imi: autoDraw = False
244.1191 	EXP 	movie2_video: autoDraw = True
244.9531 	DATA 	Keypress: space
266.8695 	DATA 	Keypress: space
277.5866 	DATA 	Keypress: space
284.3536 	DATA 	Keypress: space
313.0863 	DATA 	Keypress: space
326.7702 	DATA 	Keypress: space
332.4016 	DATA 	Keypress: space
340.1361 	DATA 	Keypress: space
345.1364 	DATA 	Keypress: space
355.6864 	DATA 	Keypress: space
381.4190 	DATA 	Keypress: space
390.9028 	DATA 	Keypress: space
398.8196 	DATA 	Keypress: space
405.5866 	DATA 	Keypress: space
428.8688 	EXP 	movie2_video: autoDraw = False
428.8688 	EXP 	movie2_video: autoDraw = False
428.8688 	EXP 	txt_imi: autoDraw = True
431.2188 	DATA 	Keypress: space
431.8687 	EXP 	txt_imi: autoDraw = False
431.8687 	EXP 	txt_imi: autoDraw = False
431.8687 	EXP 	movie3_seg: autoDraw = True
432.7536 	DATA 	Keypress: space
453.4695 	DATA 	Keypress: space
463.1027 	DATA 	Keypress: space
477.0368 	DATA 	Keypress: space
480.9028 	DATA 	Keypress: space
484.8368 	DATA 	Keypress: space
493.4861 	DATA 	Keypress: space
499.2701 	DATA 	Keypress: space
508.9028 	DATA 	Keypress: space
514.4527 	DATA 	Keypress: space
518.0038 	DATA 	Keypress: space
531.4350 	DATA 	Keypress: space
561.3696 	DATA 	Keypress: space
563.5701 	DATA 	Keypress: space
579.2193 	DATA 	Keypress: space
587.2873 	DATA 	Keypress: space
590.3360 	DATA 	Keypress: space
593.9526 	DATA 	Keypress: space
597.9512 	DATA 	Keypress: space
613.5868 	DATA 	Keypress: space
621.3198 	DATA 	Keypress: space
625.5703 	DATA 	Keypress: space
628.0204 	DATA 	Keypress: space
629.5353 	DATA 	Keypress: space
634.8697 	DATA 	Keypress: space
637.4194 	DATA 	Keypress: space
638.6688 	DATA 	Keypress: space
648.1860 	DATA 	Keypress: space
653.3916 	EXP 	window1: mouseVisible = True
