8.6799 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
23.9984 	EXP 	movie1_video: autoLog = True
23.9984 	EXP 	movie1_video: autoDraw = True
27.8626 	DATA 	Keypress: space
33.6121 	DATA 	Keypress: space
50.5627 	DATA 	Keypress: space
55.5784 	DATA 	Keypress: space
59.5619 	DATA 	Keypress: space
59.9285 	DATA 	Keypress: space
63.4287 	DATA 	Keypress: space
67.2119 	DATA 	Keypress: space
87.3774 	DATA 	Keypress: space
93.2286 	DATA 	Keypress: space
102.0782 	DATA 	Keypress: space
118.1951 	DATA 	Keypress: space
149.9617 	DATA 	Keypress: space
158.6282 	DATA 	Keypress: space
171.0647 	DATA 	Keypress: space
178.0293 	DATA 	Keypress: space
185.8284 	DATA 	Keypress: space
202.4282 	DATA 	Keypress: space
217.9776 	EXP 	movie1_video: autoDraw = False
217.9776 	EXP 	movie1_video: autoDraw = False
217.9776 	EXP 	txt_imi: autoDraw = True
220.9776 	EXP 	txt_imi: autoDraw = False
220.9776 	EXP 	txt_imi: autoDraw = False
220.9776 	EXP 	movie2_video: autoDraw = True
227.1782 	DATA 	Keypress: space
258.2452 	DATA 	Keypress: space
268.3450 	DATA 	Keypress: space
295.4771 	DATA 	Keypress: space
309.5947 	DATA 	Keypress: space
312.2780 	DATA 	Keypress: space
326.0451 	DATA 	Keypress: space
349.9446 	DATA 	Keypress: space
380.0621 	DATA 	Keypress: space
405.7271 	EXP 	movie2_video: autoDraw = False
405.7271 	EXP 	movie2_video: autoDraw = False
405.7271 	EXP 	txt_imi: autoDraw = True
408.7272 	EXP 	txt_imi: autoDraw = False
408.7272 	EXP 	txt_imi: autoDraw = False
408.7272 	EXP 	movie3_seg: autoDraw = True
410.3278 	DATA 	Keypress: space
467.3611 	DATA 	Keypress: space
481.5281 	DATA 	Keypress: space
486.7784 	DATA 	Keypress: lctrl
498.2786 	DATA 	Keypress: space
536.3276 	DATA 	Keypress: space
587.5285 	DATA 	Keypress: space
594.1281 	DATA 	Keypress: space
622.4971 	DATA 	Keypress: space
630.0189 	EXP 	window1: mouseVisible = True
